MSISDN_ENCR_INT,DATA_DAYS,MBB_USAGE_DROP_1,VOICE_TOTAL_REV_L30,VOICE_USAGE_DROP_1,TOTAL_REVENUE_DROP_1,ACTIVE_DATA_USER,REFILL_DROP_1,MBB_TOTAL_REV_L30,MBB_TOTAL_USAGE_L30,VOICE_USAGE_L30,LAST_BALANCE,TOTAL_REVENUE_DROP_2,AON,LM_ARPU
415664277,30,-1.0,4.9444,-1.0,-1.0,0.101531,-1.0,8.0745,0.0,129.67378,17.2123,-1.0,11,34.79024
371925956,12,-1.0,31.581,4.087590415309043,-1.0,0.896192,3.71417316,0.0,9393.806986074209,11.33229,4.243,523.2329629319194,58,127.7082
852320284,5,-1.0,3.1477,-1.0,-1.0,0.0,-1.0,0.0,5141.479651719833,76.22591,16.7381,250.29045310078064,91,368.0079
786488714,30,9851.079024693312,232.1969,-1.0,1380.2251006984939,0.028437,-1.0,29.4532,1087.3321487194225,282.92507,-13.1469,-1.0,45,0.0
280772433,24,13603.438144771815,8.4018,-1.0,-1.0,0.233808,-1.0,0.0,4867.7297304724825,26.61839,19.3375,319.1748801529706,25,28.65296
158262326,29,13913.274887395488,7.1041,-1.0,-1.0,0.019717,5.28190397,21.9813,1219.0650689284212,339.07284,11.7941,-1.0,16,295.12587
338878726,29,-1.0,12.0501,4.115765660866925,-1.0,0.901439,-1.0,0.0,5328.151098878581,45.22156,10.9522,-1.0,171,416.93141
827017033,4,20958.73277212627,3.9088,5.198285911839646,-1.0,0.403551,-1.0,0.0,0.0,0.0,9.1534,-1.0,32,7.60002
663149354,18,-1.0,6.1829,-1.0,326.7814714205032,0.577439,-1.0,0.0,471.56494728739966,30.40744,-9.7068,202.65017516371358,33,413.98379
852178560,17,-1.0,0.0,-0.013746371811559355,419.4673513689639,0.026361,-0.31005708,18.8353,0.0,97.45817,-10.8835,-1.0,8,23.85973
53002009,4,-1.0,3.9012,6.309591996787926,-1.0,0.594732,-1.0,0.0,9034.233138741674,26.55793,-4.7142,41.49499823351522,39,53.74625
385314892,23,-1.0,223.1091,4.875255601307231,-1.0,0.46785,4.03148267,0.0,5531.042311872456,185.65782,-13.9015,289.6570603350308,24,212.1808
332945717,5,-1.0,4.9228,1.6432978283441573,124.94663730467428,0.0,-1.0,25.2557,16288.859467232973,13.58491,8.5096,486.27608145850024,6,0.0
178749404,25,-1.0,11.115,-1.0,-1.0,0.98145,1.85089317,3096.7455,0.0,357.64531,3.8911,643.8103740140322,6,69.2984
320000257,1,-1.0,0.0,-1.0,-1.0,0.034815,2.07942745,25.907,0.0,20.28758,-2.4076,-1.0,6,575.2499
946290912,30,-1.0,9.322,8.705391231042247,-1.0,0.002148,-1.0,0.4767,0.0,138.94827,-18.406,435.9602076751498,6,135.57841
932126930,28,4965.347302828942,0.0,-1.0,-1.0,0.972429,-0.57582134,0.0,70087.76510313197,0.0,-8.033,438.36784150625607,58,0.0
91268767,30,495.5883056801233,377.603,40.887587124376694,279.2901298408342,0.029325,0.29897417,0.0,0.0,7.28201,9.7966,-1.0,6,0.0
64154903,22,-1.0,7.2254,6.129057625030727,-1.0,0.939159,6.05651081,0.0,18549.63362423404,96.27619,7.1252,-1.0,17,50.23264
492272411,27,-1.0,0.0,-1.0,-1.0,0.572771,0.63318738,15.4764,0.0,71.62183,-2.0824,96.51505244901858,7,223.94145
154092358,23,-1.0,6.4225,71.91184738487783,-1.0,0.009792,-1.0,33.8629,0.0,32.96957,-75.4052,839.481892797895,6,2.41385
33692383,23,11454.816544103189,8.1117,-1.0,-1.0,0.0,-1.0,0.0,6917.526471185282,19.59948,-11.5279,-1.0,11,64.3236
511393380,19,-1.0,0.0,77.49965324405522,617.7531323019089,0.143178,-1.0,0.0,38.326531077052465,82.40448,2.5979,429.2115714699565,6,372.65849
2439391,6,19065.187953005578,72.3026,-1.0,834.8637960191378,0.912066,6.40153771,0.0,4987.425601503196,5.47261,9.267,-1.0,21,530.10684
354091045,19,-1.0,0.0,7.431369726379314,835.736641258099,1.0,4.04663354,0.0,0.0,124.19345,-4.7013,-1.0,88,597.2799
611392466,26,-1.0,0.0,-1.0,-1.0,0.0,6.57434086,1.6169,0.0,127.19925,7.304,170.47310491649293,16,24.34612
442545263,24,-1.0,0.0,9.612283928785333,356.78745568640335,0.785457,1.51702916,17.6868,9573.174852971795,202.23001,-6.8778,-1.0,32,10.71395
51077573,1,-1.0,11.1148,43.01769837807787,-1.0,0.549816,-0.20911806,0.0,0.0,4.85249,-6.2907,-1.0,6,9.67339
842342902,28,391.50711542170814,3.9329,-1.0,-1.0,0.0,2.16446651,671.3674,0.0,88.13852,-15.5297,-1.0,27,0.0
302441500,6,-1.0,54.8369,-1.0,-1.0,0.0,-0.35692145,7.452,3792.864664150762,4.00235,1.5592,930.9943159346229,6,173.07446
675259859,28,30979.8041047561,4.6787,-1.0,868.5436545790255,0.020183,8.36758798,189.6015,579.5433739386107,93.3769,19.931,-1.0,186,284.39055
194119783,28,-1.0,3.7023,3.8704684240614267,113.9798210891738,0.262946,5.42935703,300.5903,71.13852604879071,24.50459,5.2296,343.5939935592005,7,0.0
588585491,14,38710.84632492555,156.6962,276.7663612134053,-1.0,0.266437,-1.0,0.0,12815.088880141095,558.31574,-5.6339,-1.0,6,238.21386
850531269,1,-1.0,145.7099,3.237841547384967,-1.0,0.453052,6.18283705,187.4881,0.0,20.56759,10.3293,584.0218169593917,6,609.63151
595588280,30,15630.513355426861,13.8852,50.24402021973526,-1.0,0.015861,2.5741308,299.7116,2407.033045582355,453.3336,1.8326,-1.0,9,98.44534
722750386,11,-1.0,0.0,-1.0,712.6027361204498,1.0,7.5342141,18.2272,8004.18585346072,0.0,29.0672,-1.0,13,36.78751
199874288,5,-1.0,0.0,2.000940728278669,527.008139402621,1.0,-1.0,23.0026,0.0,0.0,-1.9081,-1.0,14,909.80112
826536604,24,18386.14343413033,154.4902,-1.0,191.9624758735144,0.638669,-1.0,0.0,12162.551964703634,24.50105,7.7036,848.2124019505363,31,2.20884
807302278,5,-1.0,16.9134,13.782140351401909,-1.0,0.0,-0.26497432,5.846,0.0,0.0,-12.0824,-1.0,13,154.39327
847923938,7,12340.355577939887,3.6546,-1.0,-1.0,0.282728,3.01450541,0.0,13211.876747573193,1085.37911,8.1118,-1.0,7,42.79433
435349945,1,-1.0,0.0,3.6911923919163105,-1.0,0.709616,-1.0,0.0,0.0,126.25015,8.5029,510.7168055624808,6,25.19133
936368870,30,23571.57865746389,52.7876,-1.0,-1.0,0.102365,-1.0,0.0,16.51704587992324,240.27741,4.3889,-1.0,20,751.41294
122861115,24,-1.0,0.0,14.606246104182592,-1.0,0.191234,-1.0,0.0,11863.712209006135,306.2981,1.9627,189.61280818486676,137,33.50363
64730647,9,3224.2385043410522,0.589,36.0106491134875,-1.0,1.0,3.52175164,0.0,57.18560995862184,0.2303,7.0613,-1.0,15,239.1649
44484012,22,-1.0,13.8007,-1.0,-1.0,0.89599,-1.0,518.4507,0.0,23.23653,1.8282,-1.0,6,405.66441
952349921,17,22464.876462258188,0.9369,7.794383188676013,-1.0,0.042114,3.89049435,3108.7609,873.7160137451847,79.9559,-67.2539,-1.0,103,8.00799
336339085,30,-1.0,10.3711,12.050872837046615,634.9503766786418,0.732207,-1.0,126.5475,5329.626534662641,0.0,6.4617,157.63651887068536,14,0.0
3826476,19,-1.0,253.4436,-1.0,1282.8539840802323,0.037096,3.37490672,0.0,3727.958990600503,12.93045,-13.6906,263.09400261233196,39,41.45236
92591290,30,24282.659784231677,523.0774,-1.0,-1.0,0.027252,3.7042788,0.0,161.7298568315796,445.10129,8.5893,63.40992771734501,109,508.97937
970023397,5,-1.0,10.8603,-1.0,440.18228570652127,0.022214,0.28638515,0.0,207.40011040317907,95.4684,9.3158,185.55822290090222,18,433.72918
83160727,30,17624.26175352851,783.603,63.25062540799938,782.4331531075155,0.022815,-0.21762858,18.4049,110.72071542329476,34.9638,16.0967,-1.0,18,9.87772
823525688,22,-1.0,5.6236,55.7836534336975,-1.0,0.0,-1.0,22.716,640.4727584866594,0.0,-10.614,327.16326837161745,6,14.2613
398007058,30,-1.0,1.8509,-1.0,1189.0201876409187,0.007319,6.26717553,0.0,4222.221562913104,465.8994,8.1094,-1.0,118,0.0
868516090,30,4297.592653822698,431.2398,-1.0,909.0766704840486,0.0,-1.0,0.0,0.0,2.20179,5.4962,-1.0,17,0.0
56911017,16,-1.0,13.1687,-1.0,687.6872961199316,0.822715,2.17405959,0.0,0.0,426.5726,18.822,-1.0,17,44.85918
892980682,18,-1.0,140.1861,80.5641171826848,-1.0,0.0,-1.0,3.3137,10125.901873182147,0.0,-14.9065,514.7050163982268,58,192.20208
819778046,30,-1.0,4.6277,-1.0,-1.0,0.016985,-1.0,8.3989,515.9996436028983,355.15959,149.6814,-1.0,6,36.17043
113380464,29,-1.0,0.0,-1.0,-1.0,0.019164,-1.0,856.1192,5242.388261632181,54.48575,17.8536,724.1698333767586,6,88.6197
168811892,11,-1.0,0.0,46.21470304853976,-1.0,0.0,-1.0,0.0,0.0,23.91869,-12.3756,782.1559270501826,9,34.32018
729456067,28,6315.7379650132425,10.8602,-1.0,666.8183886691835,0.0,6.46044202,23.3552,6558.077882186002,70.75441,9.886,-1.0,53,26.63725
691917307,3,-1.0,0.0,1.9074698513060822,-1.0,0.031661,-1.0,4.2215,18143.49541168697,6.67915,-5.2453,-1.0,27,20.05305
854128911,13,-1.0,19.4035,63.15294067314376,673.8378387816422,0.0,8.50415393,2.0331,31080.79699815855,14.44309,11.1322,129.54052872924083,6,247.40178
138862392,17,8459.942680126838,10.1302,45.66375731052729,1281.1203876217517,0.671367,295.78587573,0.0,0.0,1.78651,6.5558,-1.0,6,0.0
169990472,17,30130.826274450865,140.2055,-1.0,-1.0,0.124629,3.33977883,515.3173,4274.761944758001,60.6361,0.502,-1.0,6,0.0
100566289,20,-1.0,11.0378,15.252275290067107,-1.0,0.017562,-1.0,9.0092,475.0243703206834,24.33657,4.8956,-1.0,289,0.83192
578245115,29,18687.886092098226,0.0,22.133212249956,435.5276676642995,0.958693,0.99600756,25.3272,28897.01854024038,132.95561,-5.5673,293.4263985912613,13,0.0
481313808,13,2211.5373894231393,8.4215,1.4395777217298613,-1.0,0.638012,-1.0,10.2484,352.7685364991039,5.64169,-6.0958,-1.0,16,570.85188
351273728,16,-1.0,6.8598,-0.28115319637299185,-1.0,0.0,-0.7276873,0.0,3445.855338673344,13.15651,-5.2852,-1.0,63,97.42841
158444175,6,8263.138984254834,6.6858,5.127048465245449,85.10195951085181,0.029792,-1.0,0.0,937.9237485258582,22.3313,-3.7985,-1.0,148,41.38893
44746120,30,1834.5296079294365,14.8927,7.784452741877747,583.8033243976168,0.624272,7.16074295,0.0,373.12074162455826,0.0,11.8841,-1.0,14,33.61491
422693283,14,-1.0,0.0,9.206740265919205,-1.0,0.0,-1.0,0.9348,152.90550795399162,0.0,-9.9289,45.60807555676689,25,0.0
307184879,5,-1.0,0.0,6.209787430481221,-1.0,0.0,1.28623299,0.0,4163.558940577222,455.82522,19.9446,-1.0,19,0.0
410197586,30,-1.0,60.5368,-1.0,1150.0109279316753,0.767366,-1.0,0.0,226.6248522024117,60.73587,3.983,-1.0,6,0.0
171216905,12,24104.22085069275,5.8628,-1.0,655.6161677804827,0.845754,2.51059173,0.0,255.7644392632866,3.1706,4.7892,104.39753672534559,80,580.92613
882448318,27,-1.0,13.0835,-1.0,-1.0,0.702756,5.7442683,0.0,5316.916552008717,13.31088,19.0557,-1.0,46,0.0
657251219,18,-1.0,25.6599,4.758494448040285,-1.0,0.257305,2.19227526,0.0,2800.232287777735,592.5894,11.3305,152.56904071499497,23,0.0
24461851,26,-1.0,3.7869,-1.0,-1.0,0.944928,-1.0,0.0,0.0,245.00365,-10.6609,890.5002294915581,6,80.8565
617180973,23,8693.692092948086,103.5423,-1.0,-1.0,0.477612,-1.0,0.0,24288.265718472907,119.23264,18.846,20.791909899914025,189,38.32958
702937672,30,21738.30206994592,60.8917,-1.0,933.9806933691982,0.647809,-0.67767121,178.9562,1214.586717937227,192.06696,-7.985,-1.0,289,0.0
852825719,24,-1.0,197.2952,-1.0,-1.0,0.017341,-1.0,26.2311,0.0,103.76603,11.1067,15.591559304267342,65,506.74018
55970955,28,17426.005708783327,13.034,-1.0,1352.1524447196157,1.0,-0.67890135,0.0,9211.200763166527,0.13706,14.3879,-1.0,6,0.0
820170865,26,5303.3724307061775,0.0,-0.546411506279731,-1.0,0.610577,-1.0,31.4553,629.1679718269552,83.78367,-4.4648,-1.0,16,0.0
444750594,17,19393.738454076454,67.8548,-1.0,-1.0,0.0,-0.23094334,0.0,0.0,268.62367,19.4838,-1.0,22,269.26786
353314835,14,-1.0,9.3764,-1.0,-1.0,1.0,-1.0,0.0,0.0,86.66798,-0.0252,68.84122879503131,7,488.27363
89693726,25,-1.0,3.4712,39.59581248888759,0.06670605749969205,0.00065,6.32968661,0.0,3773.796815728436,311.16222,11.7771,-1.0,60,27.79319
517157558,28,14210.392574735884,4.3967,18.548482953767813,579.7519181385196,0.696988,-1.0,22.9885,0.0,11.45156,7.7655,-1.0,38,384.37507
43105892,20,18273.678664237064,0.0,1.59762570814206,-1.0,0.296997,-1.0,0.0,1351.1584011247426,243.38666,5.4526,-1.0,19,0.0
546812153,6,6353.913275572551,238.465,50.56666171437692,-1.0,1.0,-1.0,0.0,17076.798396199654,511.78676,-9.6316,495.8253151751449,16,601.13905
503480311,30,20014.709093022335,7.7863,14.227882683497374,241.91383351785106,0.370537,0.02758309,0.0,26945.264877053887,0.0,-3.2009,-1.0,9,14.22335
880896925,10,4866.924993837576,2.7693,7.151331820126918,-1.0,0.975455,1.7961656,33.3664,0.0,6.579,2.2815,306.71082601625494,6,44.34698
576115717,19,-1.0,0.0,68.68158548191322,419.24559759457367,0.403122,5.49829142,82.346,263.9093714266526,37.9797,14.2703,443.0418152709522,13,870.89074
134350523,14,-1.0,0.0,8.301804541350746,-1.0,0.029632,-1.0,20.193,16024.248290417718,9.97973,-8.3878,431.5680062074583,11,677.61498
642143768,14,18113.934186262923,3.0664,32.88377614084039,-1.0,0.011572,3.47473956,0.0,0.0,8.49878,2.0988,-1.0,23,366.88604
517791814,24,-1.0,3.0802,-1.0,53.88619254223926,1.0,-1.0,0.0,7348.521033884355,174.68029,89.5071,-1.0,46,46.86863
246673998,30,41077.65767095542,0.1672,67.65060112702248,-1.0,0.037281,-1.0,17.5546,2569.9148110356523,26.63787,-57.4174,-1.0,19,28.74879
914880452,29,-1.0,62.0168,6.6565138435604965,-1.0,0.504681,-1.0,18.6274,1114.4244133836537,208.52621,9.94,157.297794673333,25,18.48006
395916641,29,-1.0,0.0,14.490829974851172,-1.0,0.796213,-1.0,0.0,2413.4170913641638,160.76986,-12.621,537.3576369775768,6,129.24729
638899647,1,6493.773468309621,0.0,-1.0,-1.0,1.0,-1.0,0.0,156.18641782397088,47.37146,-15.2463,1015.5614614720231,7,0.0
342215617,10,-1.0,145.6852,-1.0,-1.0,0.472652,-1.0,0.0,362.2591199043432,256.11251,10.0896,-1.0,32,0.0
978827623,24,-1.0,62.5635,-0.1891588071758925,-1.0,0.129119,-1.0,1.9912,6264.462272107654,85.02928,8.332,1018.9359214003638,6,272.48752
400429931,28,23793.858297551993,865.3965,61.86973261908855,525.5138962244345,0.00146,7.71970558,0.0,905.9472200892706,102.38297,6.7991,-1.0,72,41.39932
955656823,20,3581.992336223064,14.0514,0.947067583568371,-1.0,0.605681,-1.0,2.3854,0.0,333.72789,16.5002,-1.0,14,311.2995
633336465,12,34550.5624791555,0.0,85.63665185019744,364.7669362824553,0.017476,108.26373657,26.3605,0.0,21.15672,-1.0534,-1.0,41,0.0
175620901,6,-1.0,0.0,16.538801058147587,114.82904237597927,0.631141,211.79930657,4.3362,6001.080055914334,17.10119,10.8621,-1.0,6,27.434
129835469,22,-1.0,2.5046,90.70484347063407,619.9136295959066,0.0,0.77773185,0.0,0.0,56.35762,-3.9138,475.06553643241153,6,468.83659
287852102,9,-1.0,0.0,31.411331818094617,689.5926908321982,0.0,4.54491291,7.7379,3418.173403719964,32.69621,7.4568,770.2093064124398,34,3.50294
362395823,15,-1.0,15.1444,1.9256358890312966,1268.007040899631,0.039597,0.65437341,0.0,20496.81581426139,28.18491,19.6369,65.38307394947914,19,29.49549
525402421,1,34223.98241632191,0.0,44.81017831084577,-1.0,0.026757,-1.0,24.3618,1787.4609791920675,31.66914,1.0546,-1.0,13,219.35153
777616179,10,-1.0,6.0758,35.30796450395256,-1.0,0.035734,-1.0,0.0,1397.4937112059379,20.83703,-1.8607,549.6524043605427,6,135.2608
719389024,18,-1.0,108.9277,346.1982690227703,-1.0,0.0,-1.0,0.0,0.0,184.83343,-9.5755,149.0736211551919,75,12.33006
65705732,13,44757.806252136455,111.4139,6.0820865392419865,-1.0,0.199856,3.47124285,0.0,0.0,297.92624,1.0024,-1.0,21,35.13092
104463455,1,3952.060055886388,0.0,13.633965567382539,6.729639960997397,0.0,-1.0,1022.6186,215.78074233521852,429.88688,-6.0865,-1.0,6,102.62326
42179675,30,-1.0,5.0283,-1.0,1142.809661385147,0.692204,1.90439673,368.3219,0.0,343.11651,162.1678,-1.0,10,276.56631
681100938,16,33769.2497449958,7.267,33.1449745686458,828.1099179380764,0.774449,-1.0,20.5076,0.0,30.29978,13.2048,581.3542874523015,10,0.0
384916407,1,-1.0,0.0,0.40097170170995144,-1.0,0.98785,-1.0,0.0,0.0,24.76039,1.9732,-1.0,6,0.0
241147110,30,13708.259745342602,6.5461,28.633947364204005,-1.0,0.0,-1.0,0.0,4349.896316718263,23.78903,9.9318,-1.0,6,0.0
999851940,14,-1.0,8.3167,-1.0,-1.0,0.915103,-1.0,0.0,0.0,16.82947,2.4651,-1.0,100,23.25627
877234825,15,-1.0,0.0,26.210002184104862,-1.0,0.322611,4.07553166,0.0,2756.8477552175264,5.9452,157.2521,53.195803832426336,18,42.94769
269676977,21,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.1113,96.94015542158377,20.46518,6.75,-1.0,6,369.58328
20496188,4,-1.0,0.0,150.5424836884374,-1.0,0.371692,-1.0,170.8532,19037.917529239843,50.66343,10.7153,1138.0599731702557,9,0.0
452114608,10,11316.174749304382,0.0,-1.0,-1.0,0.0,-1.0,351.4503,303.30815428146536,78.43732,-12.5095,484.5754135050805,104,0.0
171371999,30,-1.0,4.6196,-1.0,-1.0,0.621195,1.73068927,0.0,2504.535251379126,180.05806,9.7691,-1.0,80,11.39877
8454325,7,-1.0,0.0,-1.0,1093.7205779944945,0.0,-1.0,28.9943,7881.589393978379,249.98459,-14.3186,635.1165268162295,8,8.96647
699309357,25,-1.0,0.0,12.573184874797448,-1.0,0.591504,-1.0,1.6352,0.0,129.227,-10.3136,253.4410588203459,6,0.0
135989897,30,33895.586338310386,67.9635,0.7565432180664737,-1.0,0.89705,-1.0,246.5326,9979.286225141474,50.3465,3.3593,-1.0,98,806.92629
399167226,30,-1.0,76.4186,6.81836293101761,-1.0,0.0,-1.0,17.6514,0.0,367.22651,-0.0651,566.1351441397586,10,0.0
413255561,18,24449.438232559165,84.604,68.06642420750066,-1.0,0.202456,3.56290928,0.0,3456.765402496074,18.14244,-3.7016,825.8630048119796,55,0.0
29270479,26,24152.116706780427,190.3603,-1.0,-1.0,0.017257,-1.0,0.0,400.86263053451376,88.88001,5.1284,-1.0,21,306.28342
7301666,27,-1.0,5.6962,-0.9962334854206971,1282.5807855962767,0.285299,0.98935607,0.9734,0.0,14.88852,-6.0899,-1.0,13,468.82435
441666153,2,-1.0,93.4268,208.96359254235546,-1.0,0.344192,-1.0,0.0,4196.424001492609,109.18796,-13.9065,-1.0,34,25.61688
32332891,27,-1.0,235.986,6.104139117433617,-1.0,0.877846,-1.0,0.0,13302.381773011652,47.1888,-1.5698,829.411414015406,27,25.46649
271268094,23,-1.0,23.9243,59.39710919014675,-1.0,0.386992,-1.0,0.0,1039.944050679373,26.79306,0.4327,-1.0,16,25.96491
107608236,30,-1.0,14.1481,8.602683972153084,-1.0,0.024098,0.04416028,0.0,0.0,0.0,7.8394,-1.0,64,304.83282
619050109,17,-1.0,73.2473,-1.0,-1.0,1.0,-1.0,2.9289,11.410036821805079,19.76432,12.1081,822.6366109604342,14,264.99482
607942680,2,2211.0580023382727,473.4541,33.68155820400622,580.8846042877248,0.005181,4.05405424,363.6184,0.0,174.58062,2.908,-1.0,17,363.09081
132496498,20,845.9081873564728,5.603,0.34693369434621046,-1.0,0.262745,-1.0,0.0,1212.5943211309893,12.76063,2.4233,29.49591592064169,17,139.98292
771311381,17,34861.724943743684,4.6924,9.55974348808388,-1.0,0.0,-1.0,5.5121,21502.41598379657,6.29455,8.8099,-1.0,20,344.48941
864803904,2,25929.36551990541,15.641,28.07820674211769,-1.0,0.919404,5.53476483,0.0,0.0,112.95663,9.0058,-1.0,42,783.97401
754003842,6,11082.1018201738,549.3315,-1.0,-1.0,0.02564,2.71390779,0.0,216.1377182203416,11.78,9.128,-1.0,186,38.04189
786064662,29,349.29972226838584,8.4802,-1.0,396.4923697117056,0.590489,1.7240718,13.1768,13683.113212620756,0.0,166.6673,523.3151509506001,80,0.0
123468418,12,30933.54204463633,7.2402,7.621309610647188,-1.0,0.187302,0.82346512,0.0,6387.215829546231,14.81046,7.4954,-1.0,7,334.6492
84189651,12,30151.451018257514,0.0,4.173649016622876,306.8060322194807,0.718796,0.1305578,0.0,0.0,383.05974,1.1825,-1.0,63,0.0
220573864,20,-1.0,5.9638,9.893296858427211,-1.0,0.018395,0.74437681,31.6494,8095.96454694928,10.8126,-1.6265,-1.0,6,0.0
906294184,27,32245.68404530813,10.5987,-1.0,62.991265896895655,0.534386,-0.24394197,25.5417,1717.3911156073705,102.66789,10.1762,537.2198532672257,22,0.0
184065657,24,-1.0,2.2619,4.679385656752504,-1.0,0.010514,-1.0,0.0,540.9259311009095,43.69671,11.3296,821.8269987004866,86,274.55188
216742932,16,-1.0,4.7629,4.307855924588324,-1.0,0.447917,2.74675803,0.0,0.0,16.06511,5.3597,-1.0,6,466.06426
638785632,30,-1.0,10.1116,2.3074258109709893,-1.0,0.008978,-1.0,0.0,0.0,18.7584,10.1494,-1.0,121,495.15848
223393619,29,26355.377046423204,188.9202,5.085354967125955,-1.0,0.622786,-0.0390635,32.3719,6100.720079009828,192.07564,4.2904,288.2441213598661,6,234.34574
624183975,13,-1.0,0.0,6.031914925857276,-1.0,0.0,-1.0,0.0,0.0,23.17831,8.168,131.3963540466586,124,0.0
474938457,29,10028.231614147862,13.4487,0.8838402637856184,-1.0,0.03212,-1.0,2.8983,8626.261876349565,18.19437,0.349,-1.0,38,254.01779
26838443,30,-1.0,11.896,-1.0,-1.0,0.0,-1.0,0.0,222.11049877176453,1125.66551,4.5099,-1.0,68,0.0
656537030,13,45380.69019278767,2.5987,-1.0,-1.0,0.027673,-1.0,125.4847,1790.2981122031588,0.0,-13.9076,-1.0,127,19.94286
961534565,8,-1.0,0.0,11.464902141683254,-1.0,0.0,-1.0,15.3323,7373.413962283009,0.0,-2.4772,203.72014403331323,84,17.77624
719971967,8,293.0526671311152,205.2502,-1.0,-1.0,0.846275,3.37864026,0.0,0.0,105.16505,7.416,275.0896772293005,48,0.0
315653085,30,-1.0,1262.7344,104.42168721786088,-1.0,0.577523,-1.0,0.0,0.0,58.26645,8.759,279.1585514569787,147,1313.6079
111651154,29,-1.0,0.0,6.408738022706979,-1.0,0.646187,-1.0,0.0,18753.621218577267,0.0,-11.3389,-1.0,10,484.65413
863484670,12,28147.950803957978,12.2441,163.5816284738546,404.8024953840614,0.0,-1.0,1.484,0.0,23.32719,13.8664,68.80032979608896,37,7.40107
851756700,6,-1.0,0.0,23.151774610776187,-1.0,0.08685,8.26022994,2.5684,0.0,107.31955,-9.0126,-1.0,15,0.0
87636989,9,-1.0,5.1259,-1.0,-1.0,0.129164,-1.0,0.0,1204.6964960025325,178.40401,48.6553,498.382575166231,18,0.0
347527052,29,-1.0,9.7925,6.829541600818011,1274.049808688295,0.931294,-1.0,0.0,5509.542958245998,0.0,-10.399,420.00027304496285,6,0.0
775665032,13,3005.0934593289103,88.1606,14.364361449240283,-1.0,0.396573,1.24951442,691.0795,890.0246739270715,13.02839,-4.1887,345.40344185831174,10,0.0
547796315,16,-1.0,170.4696,5.649914614649321,564.0237361084489,0.029793,-0.43300961,7.9618,1729.1333482818873,31.36088,-11.3739,167.54334847275095,289,5.52957
380553418,1,-1.0,7.5676,-1.0,826.4571889528776,1.0,-1.0,0.0,7989.875447378914,6.05414,7.6823,-1.0,6,0.0
582872692,30,1503.6275573365117,10.7562,21.999411287853533,324.5043661181569,0.012321,2.50842971,0.0,4583.684438573502,13.41466,17.5816,-1.0,21,678.84948
374175169,14,-1.0,62.24,-1.0,-1.0,0.085713,-1.0,12.0146,0.0,0.0,2.263,-1.0,6,26.75778
352640494,16,-1.0,18.5249,531.5813137092653,-1.0,0.513791,-1.0,90.6518,0.0,20.00534,-1.7016,340.2140733397136,22,182.76702
447876162,28,-1.0,1.7057,5.766250622604753,-1.0,0.0,1.87980056,0.0,224.65287092573408,17.19448,8.6872,53.3863644477845,6,26.03998
689490707,28,-1.0,0.0,1.1442666967908304,-1.0,0.02463,-1.0,30.4354,7040.242068733825,101.67344,2.247,770.3790009152036,6,0.0
490905352,28,5512.680147751317,144.4162,-1.0,-1.0,0.778636,8.32890154,0.0,0.0,85.78645,-11.1542,-1.0,40,0.0
927249635,16,41176.93316734969,0.0,8.052090395310925,-1.0,0.76948,-1.0,2.3924,0.0,138.32401,10.4961,372.5988828455413,6,13.44305
155790143,26,-1.0,3.0823,11.883052663728337,-1.0,0.102062,0.41702879,0.0,0.0,0.0,7.2958,-1.0,7,30.7034
963570814,7,17086.312039749828,0.0,0.9827280317393433,-1.0,0.019851,-0.72524474,2.485,0.0,14.0323,14.9355,-1.0,53,113.65392
201653926,30,-1.0,3.9889,16.37199854414492,-1.0,0.219533,3.043888,0.0,6848.568160443863,21.19744,13.8323,-1.0,16,82.58334
258730263,14,5314.076265064951,0.0,2.22144613060774,-1.0,0.77084,-1.0,0.0,0.0,132.11852,11.8649,-1.0,37,0.0
154959406,1,-1.0,8.4457,9.530393685661455,818.4857860787662,0.0,-0.21158874,0.0,1014.6867670913425,16.60625,10.5819,727.6291760129172,13,32.08293
127253025,26,-1.0,11.3376,-1.0,588.5938647777432,0.465989,3.42991857,0.0,0.0,279.73276,-9.0593,325.00733977977575,14,0.0
230033627,16,-1.0,0.0,32.16209633774035,-1.0,0.0,-1.0,0.0,137.06605962365586,87.04709,9.1884,777.7362823010162,8,0.0
627268205,16,-1.0,4.7329,87.58619291661714,747.7684893749542,0.016608,-1.0,0.0,3764.5967276858864,108.48787,1.5178,295.48985679797806,23,7.43586
631360647,29,42137.10177730856,64.2305,89.42612954577017,-1.0,0.03036,-1.0,947.2349,7655.996470657013,261.91956,1.3038,139.64250169101945,6,236.14006
784157364,29,1470.2904177410187,0.0,-0.058324654298570255,-1.0,0.630093,-1.0,22.9797,4444.264906297898,14.47657,1.3807,277.5945857926116,6,205.9589
733908441,30,31613.53780955717,130.9402,41.47454952897682,-1.0,0.030161,3.17631973,0.0,4375.305756662834,292.59979,-1.7926,-1.0,37,266.94102
838767250,30,29845.13126081051,204.5394,3.7496470421145416,168.20123628999562,0.0,1.17448876,0.0,0.0,18.11297,9.7895,-1.0,76,31.95303
994300146,30,249.71180872217144,0.0,-1.0,-1.0,0.019691,2.80937731,0.0,2451.9160733950757,208.62124,-13.9528,-1.0,17,227.75411
656891890,29,-1.0,9.6519,3.955467553238655,-1.0,0.014841,2.98146195,0.0,27.842785683997917,78.24275,16.6789,206.39804454793756,37,468.94758
